Fuel Type Code,City,State,ZIP,EV Total Port Count (Beta)
ELEC,Phoenix,AZ,85004,3.0
ELEC,Laurel,MD,20707,4.0
ELEC,Phoenix,AZ,85032,2.0
ELEC,Phoenix,AZ,85032,2.0
ELEC,Ridgefield,WA,98642,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Washington,PA,15301,2.0
ELEC,Orem,UT,84058,2.0
ELEC,Washington,DC,20373,2.0
ELEC,Bridgeport,CT,06606,1.0
ELEC,Bridgeport,CT,06606,1.0
ELEC,Napa,CA,94558,2.0
ELEC,Marion,OH,43302,2.0
ELEC,Marion,OH,43302,2.0
ELEC,Hinesville,GA,31313,2.0
ELEC,West Palm Beach,FL,33409,2.0
ELEC,Ringgold,GA,30736,1.0
ELEC,Houghton,MI,49931,1.0
ELEC,Houghton,MI,49931,1.0
ELEC,Stevensville,MD,21666,2.0
ELEC,Montrose,MI,48457,2.0
ELEC,Brisbane,CA,94005,10.0
ELEC,Fairbon,OH,45324,1.0
ELEC,Salem,OR,97301,2.0
ELEC,Oak Ridge,TN,37830,2.0
ELEC,Cary,NC,27511,1.0
ELEC,Cary,NC,27511,1.0
ELEC,San Diego,CA,92154,1.0
ELEC,Boston,MA,02210,1.0
ELEC,Boston,MA,02210,1.0
ELEC,Boston,MA,02210,1.0
ELEC,Boston,MA,02210,1.0
ELEC,Rohnert Park,CA,94928,2.0
ELEC,Rohnert Park,CA,94928,2.0
ELEC,Rohnert Park,CA,94928,2.0
ELEC,Rohnert Park,CA,94928,2.0
ELEC,Rohnert Park,CA,94928,2.0
ELEC,St. Peters,MO,63303,1.0
ELEC,Lewisville,TX,75057,2.0
ELEC,Covina,CA,91723,2.0
ELEC,Annapolis,MD,21401,7.0
ELEC,Walla Walla,WA,G9N 0,3.0
ELEC,Carroll,IA,51401,2.0
ELEC,Maiden,NC,28650,2.0
ELEC,Baton Rouge,LA,70817,7.0
ELEC,Ankeny,IA,50021,2.0
ELEC,Johnson,VT,5656,4.0
ELEC,Norwalk,CT,06850,2.0
ELEC,San Diego,CA,92154,1.0
ELEC,Venice,FL,34292,1.0
ELEC,Venice,FL,34292,1.0
ELEC,Princeton,TX,75407,1.0
ELEC,San Diego,CA,92154,1.0
ELEC,San Diego,CA,92154,1.0
ELEC,Palo Alto,CA,94306,2.0
ELEC,East Syracuse,NY,13057,2.0
ELEC,Fort Wayne,IN,46818,2.0
ELEC,Fort Wayne,IN,46818,2.0
ELEC,Fort Lauderdale,FL,33301,2.0
ELEC,East Syracuse,NY,13057,2.0
ELEC,Tucson,AZ,85741,2.0
ELEC,Tucson,AZ,85741,2.0
ELEC,Tucson,AZ,85741,2.0
ELEC,Houston,TX,77055,2.0
ELEC,Rochester,NY,14623,2.0
ELEC,Rochester,NY,14623,2.0
ELEC,Rochester,NY,14623,2.0
ELEC,Rochester,NY,14623,2.0
ELEC,Rochester,NY,14623,2.0
ELEC,Rochester,NY,14623,2.0
ELEC,Charleston,SC,29405,2.0
ELEC,Charleston,SC,29405,2.0
ELEC,Charleston,SC,29405,2.0
ELEC,Charleston,SC,29405,1.0
ELEC,Charleston,SC,29405,2.0
ELEC,Charleston,SC,29405,1.0
ELEC,Charleston,SC,29405,1.0
ELEC,New Orleans,LA,70124,2.0
ELEC,New Orleans,LA,70124,2.0
ELEC,New Orleans,LA,70124,2.0
ELEC,New London,CT,06320,2.0
ELEC,Coos Bay,OR,97420,1.0
ELEC,Coos Bay,OR,97420,1.0
ELEC,Coos Bay,OR,97420,1.0
ELEC,Coos Bay,OR,97420,1.0
ELEC,Coos Bay,OR,97420,1.0
ELEC,Coos Bay,OR,97420,1.0
ELEC,Madras,OR,97741,1.0
ELEC,Madras,OR,97741,1.0
ELEC,Madras,OR,97741,1.0
ELEC,Madras,OR,97741,1.0
ELEC,Madras,OR,97741,1.0
ELEC,Madras,OR,97741,1.0
ELEC,Modesto,CA,95354,4.0
ELEC,Evansville,IN,47713,2.0
ELEC,Humacao,PR,791,1.0
ELEC,Humacao,PR,791,1.0
ELEC,Juncos,PR,00777,5.0
ELEC,Humacao,PR,791,1.0
ELEC,Highland Village,TX,75077,2.0
ELEC,Brooklyn Park,MN,55445,2.0
ELEC,Westlake Village,CA,91362,1.0
ELEC,Westlake Village,CA,91362,2.0
ELEC,Westlake Village,CA,91362,1.0
ELEC,Westlake Village,CA,91362,2.0
ELEC,Westlake Village,CA,91362,2.0
ELEC,Westlake Village,CA,91362,2.0
ELEC,Westlake Village,CA,91362,2.0
ELEC,Westlake Village,CA,91362,2.0
ELEC,Westlake Village,CA,91362,2.0
ELEC,Westlake Village,CA,91361,2.0
ELEC,Westlake Village,CA,91361,2.0
ELEC,Westlake Village,CA,91361,1.0
ELEC,Westlake Village,CA,91361,1.0
ELEC,Downey,CA,90241,1.0
ELEC,Tampa,FL,33619,1.0
ELEC,Houston,TX,77024,2.0
ELEC,Cincinnati,OH,45240,2.0
ELEC,Cincinnati,OH,45240,2.0
ELEC,Solvay,NY,13209,2.0
ELEC,Princeton,TX,75407,1.0
ELEC,Benicia,CA,94510,2.0
ELEC,Haverford,PA,19041,2.0
ELEC,Sterling,CO,80751,1.0
ELEC,Raleigh,NC,27616,2.0
ELEC,Raleigh,NC,27616,2.0
ELEC,Winnetka,IL,60093,2.0
ELEC,Humble,TX,77338,2.0
ELEC,Santa Monica,CA,90405,2.0
ELEC,Charleston,SC,29405,1.0
ELEC,Charleston,SC,29405,2.0
ELEC,Charleston,SC,29405,1.0
ELEC,Charleston,SC,29405,2.0
ELEC,Palm Desert,CA,92211,54.0
ELEC,St Cloud,FL,34769,2.0
ELEC,Quechee,VT,05059,1.0
ELEC,Farmington,NM,87402,1.0
ELEC,Bluff,UT,84512,2.0
ELEC,Bluff,UT,84512,2.0
ELEC,Questa,NM,87556,2.0
ELEC,Questa,NM,87556,2.0
ELEC,Red River,NM,87558,4.0
ELEC,Eagle Nest,NM,87718,2.0
ELEC,Angel Fire,NM,87710,2.0
ELEC,Taos,NM,87571,2.0
ELEC,El Rito,NM,87530,2.0
ELEC,Ojo Caliente,NM,87549,2.0
ELEC,Peñasco,NM,87553,2.0
ELEC,Los Alamos,NM,87544,2.0
ELEC,White Rock,NM,87544,2.0
ELEC,Rio Rancho,NM,87144,3.0
ELEC,Albuquerque,NM,87113,1.0
ELEC,Albuquerque,NM,87113,1.0
ELEC,Albuquerque,NM,87113,1.0
ELEC,Albuquerque,NM,87109,2.0
ELEC,Los Ranchos De Albuquerque,NM,87107,2.0
ELEC,Albuquerque,NM,87104,2.0
ELEC,Albuquerque,NM,87102,2.0
ELEC,Albuquerque,NM,87110,2.0
ELEC,Albuquerque,NM,87110,2.0
ELEC,Albuquerque,NM,87112,1.0
ELEC,Los Lunas,NM,87031,1.0
ELEC,Los Lunas,NM,87031,1.0
ELEC,Albuquerque,NM,87121,1.0
ELEC,Carrizozo,NM,88301,1.0
ELEC,Alamogordo,NM,88310,2.0
ELEC,Elephant Butte,NM,87935,1.0
ELEC,Las Cruces,NM,88001,4.0
ELEC,Las Cruces,NM,88005,1.0
ELEC,Roswell,NM,88201,4.0
ELEC,Artesia,NM,88210,1.0
ELEC,Carlsbad,NM,88220,1.0
ELEC,Carlsbad,NM,88220,1.0
ELEC,Clemmons,NC,27012,12.0
ELEC,Parish,NY,13131,8.0
ELEC,Moab,UT,84532,8.0
ELEC,Billings,MT,59101,2.0
ELEC,New Hudson,MI,48165,2.0
ELEC,Murdo,SD,57559,1.0
ELEC,Brookings,SD,57006,2.0
ELEC,Cherokee,IA,51012,2.0
ELEC,Globe,AZ,85501,3.0
ELEC,Napa,CA,94558,34.0
ELEC,Piedmont,AL,36272,4.0
ELEC,Miami,FL,33127,8.0
ELEC,Bedford,IN,47421,1.0
ELEC,Bronx,NY,10469,6.0
ELEC,Norwood,MA,02062,4.0
ELEC,Cuero,TX,77954,2.0
ELEC,Ansonia,CT,06401,4.0
ELEC,Tuckahoe,NY,10707,6.0
ELEC,Tuckahoe,NY,10707,2.0
ELEC,Tuckahoe,NY,10707,6.0
ELEC,Tuckahoe,NY,10707,2.0
ELEC,Crescent,OR,97733,1.0
ELEC,Crescent,OR,97733,1.0
ELEC,Crescent,OR,97733,1.0
ELEC,Crescent,OR,97733,1.0
ELEC,Crescent,OR,97733,1.0
ELEC,Crescent,OR,97733,1.0
ELEC,Aberdeen,WA,98520,1.0
ELEC,Aberdeen,WA,98520,1.0
ELEC,Aberdeen,WA,98520,1.0
ELEC,Aberdeen,WA,98520,1.0
ELEC,Aberdeen,WA,98520,1.0
ELEC,Menomonee Falls,WI,53051,2.0
ELEC,Menomonee Falls,WI,53051,2.0
ELEC,Milwaukee,WI,53224,2.0
ELEC,Lincoln City,OR,97367,1.0
ELEC,Lincoln City,OR,97367,1.0
ELEC,Lincoln City,OR,97367,1.0
ELEC,Lincoln City,OR,97367,1.0
ELEC,Lincoln City,OR,97367,1.0
ELEC,CHARLESTON,IL,61920,1.0
ELEC,Nashville,TN,37214,2.0
ELEC,Columbus,OH,43215,1.0
ELEC,Portland,OR,97213,2.0
ELEC,North Charleston,SC,29420,2.0
ELEC,Great Neck,NY,11022,2.0
ELEC,Seattle,WA,98101,4.0
ELEC,Baltimore,MD,21230,4.0
ELEC,West Des Moines,IA,50266,2.0
ELEC,Waukee,IA,50263,2.0
ELEC,Billings,MT,59102,4.0
ELEC,Winchester,VA,22601,1.0
ELEC,Evansville,IN,47715,2.0
ELEC,Spokane,WA,99202,2.0
ELEC,Charlottesville,VA,22901,1.0
ELEC,Savannah,GA,31421,4.0
ELEC,Washington,DC,20006,1.0
ELEC,Irvine,CA,92612,7.0
ELEC,Carmel Valley,CA,93924,3.0
ELEC,Los Angeles,CA,90045,6.0
ELEC,Stowe,VT,05672,5.0
ELEC,Healdsburg,CA,95448,2.0
ELEC,Austin,TX,78701,1.0
ELEC,Saint Helena,CA,94574,3.0
ELEC,Media,PA,19063,3.0
ELEC,Twin Falls,ID,83301,3.0
ELEC,New York,NY,10005,3.0
ELEC,Miami,FL,33178,5.0
ELEC,Bear Valley,CA,95223,2.0
ELEC,Portland,ME,04101,2.0
ELEC,Mission Viejo,CA,92692,4.0
ELEC,New York,NY,10003,3.0
ELEC,Lompoc,CA,93436,2.0
ELEC,Frisco,TX,75034,3.0
ELEC,Decatur,IL,62521,3.0
ELEC,Dania Beach,FL,33004,3.0
ELEC,Rancho Murieta,CA,95683,3.0
ELEC,Hollister,CA,95023,2.0
ELEC,New York,NY,10021,3.0
ELEC,Kingston,NY,12401,2.0
ELEC,Killington,VT,05751,9.0
ELEC,Ludlow,VT,05149,12.0
ELEC,Stowe,VT,05672,4.0
ELEC,Ogden,UT,84401,2.0
ELEC,Wexford,PA,15090,3.0
ELEC,Tupper Lake,NY,12986,1.0
ELEC,San Francisco,CA,94129,2.0
ELEC,Waterloo,IA,50613,2.0
ELEC,Newton Grove,NC,28366,2.0
ELEC,Warsaw,NC,28398,2.0
ELEC,Jersey City,NJ,07311,4.0
ELEC,Anza,CA,92539,2.0
ELEC,Central City,PA,15926,1.0
ELEC,Annapolis,MD,21401,2.0
ELEC,Auburn,AL,36830,2.0
ELEC,Miami Beach,FL,33140,2.0
ELEC,Enosburg Falls,VT,05450,1.0
ELEC,St. Petersburg,FL,33701,4.0
ELEC,Eagan,MN,55121,1.0
ELEC,Alpharetta,GA,30005,1.0
ELEC,Mundelein,IL,60060,2.0
ELEC,Third Lake,IL,60030,2.0
ELEC,Holmes Beach,FL,34217,1.0
ELEC,Plains,TX,79355,1.0
ELEC,QUINCY,IL,62301,2.0
ELEC,Austin,TX,78704,1.0
ELEC,Bentonville,AR,72712,2.0
ELEC,Nashville,TN,37201,2.0
ELEC,Acme,PA,15610,1.0
ELEC,Alanson,MI,49706,1.0
ELEC,Pinehurst,NC,28374,1.0
ELEC,Pinehurst,NC,28374,1.0
ELEC,Kalamazoo,MO,49007,1.0
ELEC,Jerseyville,IL,62052,1.0
ELEC,Bend,OR,97703,1.0
ELEC,Houston,TX,77386,1.0
ELEC,Virginia Beach,VA,23451,1.0
ELEC,Chesapeake Beach,MD,20732,2.0
ELEC,Olive Branch,MS,38654,1.0
ELEC,Anacortes,WA,98221,1.0
ELEC,Norfolk,VA,23504,2.0
ELEC,Blanco,TX,78606,1.0
ELEC,Knoxville,TN,37902,2.0
ELEC,Coram,MT,59913,2.0
ELEC,Houston,TX,77020,2.0
ELEC,Oxford,AL,36203,1.0
ELEC,West Haven,UT,84401,1.0
ELEC,Wooster,OH,44691,1.0
ELEC,Tyrone,PA,16686,1.0
ELEC,Austin,TX,78701,1.0
ELEC,Austin,TX,78701,2.0
ELEC,Fort Worth,TX,76132,2.0
ELEC,Prairie du Sac,WI,53578,2.0
ELEC,Sisters,OR,97759,1.0
ELEC,Maxeys,GA,30667,1.0
ELEC,Ossian,IN,46777,1.0
ELEC,Prattville,AL,36066,2.0
ELEC,Florence,OR,97439,2.0
ELEC,Pierre,SD,57501,3.0
ELEC,Grantham,NH,03753,1.0
ELEC,Channahon,IL,60410,1.0
ELEC,Fernandina,FL,32034,8.0
ELEC,Somerset,KY,42501,1.0
ELEC,Scottsdale,AZ,85251,2.0
ELEC,Charlotte,NC,28202,4.0
ELEC,Lexington,IL,61753,1.0
ELEC,Fort Montgomery,NY,10922,2.0
ELEC,Charlotte,NC,28205,1.0
ELEC,San Marcos,TX,78666,1.0
ELEC,New Cuyama,CA,93254,2.0
ELEC,Rockport,TX,78382,2.0
ELEC,Canton,GA,30115,2.0
ELEC,McMinnville,OR,97128,1.0
ELEC,Cambria,CA,93422,1.0
ELEC,Charleston,SC,29405,4.0
ELEC,Acworth,GA,30102,1.0
ELEC,Cartersville,GA,30121,1.0
ELEC,Memphis,TN,38014,2.0
ELEC,Dublin,OH,43017,3.0
ELEC,Panama City Beach,FL,32408,2.0
ELEC,LOXAHATCHEE,FL,33470,1.0
ELEC,Manteo,NC,27954,1.0
ELEC,Corpus Christi,TX,78405,2.0
ELEC,Fresno,CA,93727,2.0
ELEC,South Deerfield,MA,01373,4.0
ELEC,PORTAGE,WI,53901,1.0
ELEC,Forney,TX,75126,2.0
ELEC,Panama City,FL,32408,2.0
ELEC,Pasco,WA,99301,2.0
ELEC,Eau Claire,WI,54701,4.0
ELEC,Las Vegas,NV,89101,1.0
ELEC,Key West,FL,33040,2.0
ELEC,Wrightwood,CA,92397,1.0
ELEC,Modesto,CA,95355,2.0
ELEC,Big Bear Lake,CA,92315,2.0
ELEC,Cutchogue,NY,11935,1.0
ELEC,Merrill,WI,54452,1.0
ELEC,Merrill,WI,54452,1.0
ELEC,Athens,AL,35613,1.0
ELEC,Missoula,MT,59801,1.0
ELEC,Walla Walla,WA,99362,1.0
ELEC,Ovando,MT,59854,1.0
ELEC,Coppell,TX,75019,4.0
ELEC,Deadwood,SD,57732,2.0
ELEC,PELL CITY,SD,35125,1.0
ELEC,OXFORD,AL,36203,1.0
ELEC,Bandera,TX,78003,1.0
ELEC,Johnson City,TN,37615,1.0
ELEC,East Brunswick,NJ,08816,1.0
ELEC,The Dalles,OR,97058,2.0
ELEC,Wichita,KS,67206,4.0
ELEC,Mystic,CT,06355,2.0
ELEC,CORAL SPRINGS,FL,33071,1.0
ELEC,Fayetteville,WV,25840,1.0
ELEC,St Augustine,FL,32080,2.0
ELEC,Eau Claire,WI,54701,1.0
ELEC,Omaha,NE,68102,1.0
ELEC,Port Orford,OR,97465,1.0
ELEC,Miami,FL,33131,5.0
ELEC,Humble,TX,77338,1.0
ELEC,Naples,FL,34109,2.0
ELEC,Milford,CT,06460,10.0
ELEC,Odessa,FL,33556,1.0
ELEC,Jackson,CA,95642,1.0
ELEC,Dalhart,TX,79022,1.0
ELEC,SINTON,TX,78387,1.0
ELEC,North Berwick,ME,03906,1.0
ELEC,La Grande,OR,97850,1.0
ELEC,La Grande,OR,97850,1.0
ELEC,Fernandina Beach,FL,32034,1.0
ELEC,Concan,TX,78838,1.0
ELEC,Wrightsville Beach,NC,28480,1.0
ELEC,Portland,ME,04101,1.0
ELEC,Lakeway,TX,78738,1.0
ELEC,Van Buren,AR,72956,1.0
ELEC,Austin,TX,78701,3.0
ELEC,Columbia,SC,29212,2.0
ELEC,Charlevoix,MI,49720,2.0
ELEC,Shelton,WA,98584,1.0
ELEC,Paso Robles,CA,93446,3.0
ELEC,Myrtle Beach,SC,29572,4.0
ELEC,Newberg,OR,97132,2.0
ELEC,Prior Lake,MN,55372,4.0
ELEC,West Chester,OH,45069,2.0
ELEC,Hutchinson,KS,67501,2.0
ELEC,Beaufort,NC,28516,1.0
ELEC,Brewton,AL,36426,1.0
ELEC,Rutherford,CA,94573,4.0
ELEC,Mundelein,IL,60060,1.0
ELEC,Norfolk,VA,23510,1.0
ELEC,Hattiesburg,MS,39402,4.0
ELEC,Sioux Falls,ND,57104,2.0
ELEC,Boulder,CO,80302,5.0
ELEC,Las Vegas,NV,89101,3.0
ELEC,Warrenton,VA,20186,2.0
ELEC,Marysville,PA,17053,2.0
ELEC,Garland,TX,75040,2.0
ELEC,San Jose,CA,95123,20.0
ELEC,Brownsville,TX,78520,4.0
ELEC,Charleston,SC,29403,2.0
ELEC,Austin,TX,78701,8.0
ELEC,Jersey City,NJ,07302,9.0
ELEC,Medford,OR,97504,1.0
ELEC,Brownsville,TX,78520,4.0
ELEC,San Antonio,TX,78205,6.0
ELEC,Boston,MA,02108,4.0
ELEC,Dallas,TX,75201,2.0
ELEC,Austin,TX,78701,26.0
ELEC,Brownsville,TX,78526,4.0
ELEC,San Francisco,CA,94118,6.0
ELEC,Myrtle Beach,SC,29572,2.0
ELEC,San Bruno,CA,94066,8.0
ELEC,Santa Monica,CA,90401,12.0
ELEC,Naples,FL,34109,2.0
ELEC,San Antonio,TX,78257,2.0
ELEC,Dallas,TX,75209,2.0
ELEC,Dallas,TX,75209,2.0
ELEC,Plano,TX,75024,2.0
ELEC,East Palo Alto,CA,94303,1.0
ELEC,Menlo Park,CA,94025,1.0
ELEC,Menlo Park,CA,94025,1.0
ELEC,Florence,SC,29501,1.0
ELEC,Joplin,MO,66762,2.0
ELEC,Denville,NJ,07834,1.0
ELEC,Denville,NJ,07834,1.0
ELEC,Menlo Park,CA,94025,1.0
ELEC,Burlington,MA,01803,2.0
ELEC,Santa Rosa,CA,95403,2.0
ELEC,Santa Rosa,CA,95403,2.0
ELEC,Honolulu,HI,96815,1.0
ELEC,Linthicum Heights,MD,21090,8.0
ELEC,Yonkers,NY,10701,11.0
ELEC,Covington,GA,30014,1.0
ELEC,Covington,GA,30014,1.0
ELEC,Covington,GA,30014,1.0
ELEC,Covington,GA,30014,1.0
ELEC,Covington,GA,30014,1.0
ELEC,Covington,GA,30014,1.0
ELEC,Covington,GA,30014,1.0
ELEC,Kodak,TN,37764,1.0
ELEC,Kodak,TN,37764,1.0
ELEC,GLADSTONE,OR,97027,1.0
ELEC,newington,CT,06111,2.0
ELEC,Vancouver,WA,98661,12.0
ELEC,Columbia,SC,29229,12.0
ELEC,Beavercreek,OH,45324,12.0
ELEC,Hilton Head Island,SC,29926,2.0
ELEC,Garrett,IN,46738,2.0
ELEC,New York,NY,10036,2.0
ELEC,Edina,MN,55436,2.0
ELEC,Manteca,CA,95337,1.0
ELEC,Manteca,CA,95337,1.0
ELEC,Manteca,CA,95337,1.0
ELEC,Manteca,CA,95337,1.0
ELEC,Manteca,CA,95337,1.0
ELEC,Manteca,CA,95337,1.0
ELEC,Tucson,AZ,85704,1.0
ELEC,Paris,TN,38242,1.0
ELEC,Paris,TN,38242,1.0
ELEC,Paris,TN,38242,1.0
ELEC,Cedar Park,TX,78613,4.0
ELEC,West Orange,NJ,07052,2.0
ELEC,Newark,NJ,07103,2.0
ELEC,Verona,NJ,07044,2.0
ELEC,THE WOODLANDS,TX,77385,1.0
ELEC,Pleasanton,CA,94588,30.0
ELEC,Windsor Locks,CT,06096,20.0
ELEC,Redding,CA,96003,10.0
ELEC,London,OH,43140,6.0
ELEC,Cincinnati,OH,45246,4.0
ELEC,Hebron,CT,06248,4.0
ELEC,Hebron,CT,06248,4.0
ELEC,Hebron,CT,06248,4.0
ELEC,Willimantic,CT,06226,4.0
ELEC,Pittsfield,MA,01201,2.0
ELEC,Lake Station,IN,46405,2.0
ELEC,Norwalk,CT,06854,2.0
ELEC,Andover,CT,06232,2.0
ELEC,Putnam,CT,06260,2.0
ELEC,Weston,CT,06883,2.0
ELEC,Cincinnati,OH,45241,2.0
ELEC,Baltimore,MD,21230,26.0
ELEC,Mill Valley,CA,94941,20.0
ELEC,Paso Robles,CA,93446,16.0
ELEC,The Bronx,NY,10471,12.0
ELEC,Mountain View,CA,94043,12.0
ELEC,Hartford,CT,06106,12.0
ELEC,Haverhill,MA,01832,10.0
ELEC,New Paltz,NY,12561,10.0
ELEC,Bennington,VT,05201,10.0
ELEC,Burbank,CA,91505,9.0
ELEC,Gilbert,AZ,85234,9.0
ELEC,Atascadero,CA,93422,8.0
ELEC,New Britain,CT,06051,8.0
ELEC,Brea,CA,92821,8.0
ELEC,Southington,CT,06489,8.0
ELEC,West Springfield,MA,01089,6.0
ELEC,Thomasville,AL,36784,6.0
ELEC,Buffalo,NY,14203,6.0
ELEC,Old Saybrook,CT,06475,6.0
ELEC,Vineland,NJ,08360,6.0
ELEC,Burleson,TX,76028,6.0
ELEC,Old Saybrook,CT,06475,6.0
ELEC,Saugatuck,MI,49453,6.0
ELEC,Los Angeles,CA,90012,5.0
ELEC,Watertown,MA,02472,5.0
ELEC,Boston,MA,02116,5.0
ELEC,Boston,MA,02116,5.0
ELEC,Westford,MA,01886,4.0
ELEC,New Britain,CT,06051,4.0
ELEC,Warwick,RI,02888,4.0
ELEC,Waterbury,CT,06702,4.0
ELEC,Simsbury,CT,06070,4.0
ELEC,Fall River,MA,02721,4.0
ELEC,Cincinnati,OH,45202,4.0
ELEC,Greenwich,CT,06831,4.0
ELEC,Nuevo,CA,92567,4.0
ELEC,South Hadley,MA,01075,4.0
ELEC,Chicago,IL,60654,4.0
ELEC,Covington,KY,41011,4.0
ELEC,Oswego,NY,13126,4.0
ELEC,Franksville,WI,53126,4.0
ELEC,Hagerstown,MD,21740,4.0
ELEC,Durham,NC,27704,4.0
ELEC,Colebrook,CT,06021,4.0
ELEC,Bloomingdale,IL,60108,4.0
ELEC,Reading,MA,01867,4.0
ELEC,Highland,NY,12528,4.0
ELEC,Livonia,MI,48152,4.0
ELEC,Hudson,MA,01749,4.0
ELEC,Plantsville,CT,06479,4.0
ELEC,Plantsville,CT,06479,4.0
ELEC,New Britain,CT,06051,4.0
ELEC,Davenport,FL,33896,4.0
ELEC,Los Angeles,CA,90058,3.0
ELEC,Oakland,CA,94612,3.0
ELEC,Houston,TX,77036,3.0
ELEC,West Springfield,MA,01089,2.0
ELEC,Middleton,MA,01949,2.0
ELEC,Newark,NY,14513,2.0
ELEC,Charlotte,NC,28217,2.0
ELEC,Portland,ME,04101,2.0
ELEC,Norwalk,CT,06854,2.0
ELEC,Glendale,AZ,85308,2.0
ELEC,Dartmouth,MA,02747,2.0
ELEC,Forest City,NC,28043,2.0
ELEC,New Orleans,LA,70117,2.0
ELEC,Gulfport,MS,39503,2.0
ELEC,Metairie,LA,70005,2.0
ELEC,New Orleans,LA,70115,2.0
ELEC,New Orleans,LA,70131,2.0
ELEC,New Orleans,LA,70127,2.0
ELEC,New Orleans,LA,70122,2.0
ELEC,Mobile,AL,36612,2.0
ELEC,Laurel,MS,39443,2.0
ELEC,Starkville,MS,39759,2.0
ELEC,Mesa,AZ,85210,2.0
ELEC,Fall River,MA,02721,2.0
ELEC,Springfield,MA,01105,2.0
ELEC,Beverly,MA,01915,2.0
ELEC,Millbury,MA,01527,2.0
ELEC,Bethesda,MD,20814,2.0
ELEC,Wake Forest,NC,27587,2.0
ELEC,Lewiston,ME,04240,2.0
ELEC,Pocatello,ID,83201,2.0
ELEC,Pocatello,ID,83209,2.0
ELEC,Wilmington,DE,19809,2.0
ELEC,Windsor,CT,06095,2.0
ELEC,Orlando,FL,32824,2.0
ELEC,Pine Brook,NJ,07058,2.0
ELEC,Bloomfield,CT,06002,2.0
ELEC,Avon,CT,06001,2.0
ELEC,Nashua,NH,03063,2.0
ELEC,New Haven,CT,06510,2.0
ELEC,McAdoo,PA,18237,2.0
ELEC,Elgin,AZ,85611,2.0
ELEC,Raynham,MA,02767,2.0
ELEC,Bristol,RI,02809,2.0
ELEC,Chalmette,LA,70043,2.0
ELEC,Tucson,AZ,85719,2.0
ELEC,Oshkosh,WI,54904,2.0
ELEC,Des Plaines,IL,60018,2.0
ELEC,Dallas,TX,75219,2.0
ELEC,Nashville,TN,37208,2.0
ELEC,Crown Point,IN,46307,2.0
ELEC,Brookfield,WI,53005,2.0
ELEC,Springfield,MA,01105,2.0
ELEC,Akron,OH,44310,2.0
ELEC,Southlake,TX,76092,2.0
ELEC,Cold Spring,NY,10516,2.0
ELEC,Springfield,MA,01119,2.0
ELEC,West Hartford,CT,06110,2.0
ELEC,Boston,MA,02109,1.0
ELEC,Danvers,MA,01923,1.0
ELEC,Morrisville,NC,27560,1.0
ELEC,Greenwood,IN,46142,1.0
ELEC,Speedway,IN,46224,1.0
ELEC,Indianapolis,IN,46229,1.0
ELEC,Indianapolis,IN,46222,1.0
ELEC,Indianapolis,IN,46221,1.0
ELEC,Indianapolis,IN,46268,1.0
ELEC,South Bend,IN,46637,1.0
ELEC,New Orleans,LA,70126,1.0
ELEC,Lake Katrine,NY,12401,1.0
ELEC,Kansas City,MO,64161,1.0
ELEC,Kapolei,HI,96707,1.0
ELEC,Rogers,MN,55374,1.0
ELEC,Summerville,SC,29483,1.0
ELEC,Gardiner,NY,12525,1.0
ELEC,Las Vegas,NV,89118,1.0
ELEC,Hyannis,MA,02601,1.0
ELEC,East Hartford,CT,06108,1.0
ELEC,Valley,NE,68064,1.0
ELEC,Kansas City,MO,64161,1.0
ELEC,Kansas City,MO,64161,1.0
ELEC,Kansas City,MO,64161,1.0
ELEC,Melrose,MA,02176,2.0
ELEC,Crown Point,IN,46307,2.0
ELEC,Detroit,MI,48242,2.0
ELEC,Kingston,NY,12401,2.0
ELEC,Aberdeen,WA,98520,1.0
ELEC,Calabasas,CA,91302,4.0
ELEC,La Crosse,WI,54601,2.0
ELEC,Santa Rosa,CA,95403,8.0
ELEC,Ventura,CA,93003,4.0
ELEC,Louisville,CO,80027,2.0
ELEC,Denver,CO,80203,2.0
ELEC,Wolcott,NY,14590,4.0
ELEC,Charlotte,NC,28208,20.0
ELEC,San Angelo,TX,76901,1.0
ELEC,Sheridan,WY,82801,1.0
ELEC,Baltimore,MD,21228,1.0
ELEC,San Jose,CA,95138,2.0
ELEC,San Jose,CA,95138,2.0
ELEC,San Jose,CA,95138,2.0
ELEC,Menomonee Falls,WI,53051,1.0
ELEC,Menomonee Falls,WI,53051,1.0
ELEC,Arlington,WA,98223,2.0
ELEC,Fremont,CA,94538,2.0
ELEC,Fremont,CA,94538,2.0
ELEC,Fremont,CA,94538,1.0
ELEC,Fremont,CA,94538,2.0
ELEC,Fremont,CA,94538,2.0
ELEC,Fremont,CA,94538,2.0
ELEC,Fremont,CA,94538,2.0
ELEC,Fremont,CA,94538,1.0
ELEC,Fremont,CA,94538,2.0
ELEC,Pittsburgh,PA,15222,2.0
ELEC,Newark,NJ,07102,2.0
ELEC,Newark,NJ,07102,2.0
ELEC,San Antonio,TX,78230,2.0
ELEC,Galt,CA,95632,1.0
ELEC,Northampton,MA,01062,2.0
